LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,Label
466,Jun,29,10:48:05,combo,ftpd,15548.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:05 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
467,Jun,29,10:48:06,combo,ftpd,15549.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
468,Jun,29,10:48:06,combo,ftpd,15550.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
469,Jun,29,10:48:06,combo,ftpd,15551.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
470,Jun,29,10:48:08,combo,ftpd,15552.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
471,Jun,29,10:48:08,combo,ftpd,15553.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
472,Jun,29,10:48:08,combo,ftpd,15554.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
473,Jun,29,10:48:10,combo,ftpd,15555.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
474,Jun,29,10:48:12,combo,ftpd,15556.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
475,Jun,29,10:48:12,combo,ftpd,15557.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
476,Jun,29,10:48:13,combo,ftpd,15558.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:13 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
477,Jun,29,10:48:15,combo,ftpd,15559.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
478,Jun,29,10:48:17,combo,ftpd,15560.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:17 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
479,Jun,29,10:48:17,combo,ftpd,15561.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:17 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
480,Jun,29,10:48:18,combo,ftpd,15562.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
481,Jun,29,10:48:20,combo,ftpd,15563.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
482,Jun,29,10:48:21,combo,ftpd,15564.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
483,Jun,29,12:11:53,combo,sshd(pam_unix),15692.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
484,Jun,29,12:11:55,combo,sshd(pam_unix),15694.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
485,Jun,29,12:11:57,combo,sshd(pam_unix),15696.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
486,Jun,29,12:11:59,combo,sshd(pam_unix),15698.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
487,Jun,29,12:11:59,combo,sshd(pam_unix),15700.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
488,Jun,29,12:12:01,combo,sshd(pam_unix),15702.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
489,Jun,29,12:12:02,combo,sshd(pam_unix),15704.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
490,Jun,29,12:12:03,combo,sshd(pam_unix),15706.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
491,Jun,29,12:12:03,combo,sshd(pam_unix),15708.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
492,Jun,29,12:12:05,combo,sshd(pam_unix),15710.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
493,Jun,29,12:12:05,combo,sshd(pam_unix),15712.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
494,Jun,29,12:12:06,combo,sshd(pam_unix),15714.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
495,Jun,29,12:12:10,combo,sshd(pam_unix),15716.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
496,Jun,29,14:44:35,combo,ftpd,15917.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
497,Jun,29,14:44:35,combo,ftpd,15922.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
498,Jun,29,14:44:35,combo,ftpd,15918.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
499,Jun,29,14:44:35,combo,ftpd,15919.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
500,Jun,29,14:44:35,combo,ftpd,15923.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
501,Jun,29,14:44:35,combo,ftpd,15920.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
502,Jun,29,14:44:35,combo,ftpd,15921.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0
503,Jun,30,04:03:41,combo,su(pam_unix),17407.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),0
504,Jun,30,04:03:42,combo,su(pam_unix),17407.0,session closed for user cyrus,E101,session closed for user <*>,0
505,Jun,30,04:03:43,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],0
506,Jun,30,04:09:30,combo,su(pam_unix),17778.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),0
507,Jun,30,04:09:31,combo,su(pam_unix),17778.0,session closed for user news,E101,session closed for user <*>,0
508,Jun,30,12:48:38,combo,sshd(pam_unix),18559.0,check pass; user unknown,E27,check pass; user unknown,1
509,Jun,30,12:48:38,combo,sshd(pam_unix),18559.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1
510,Jun,30,12:48:41,combo,sshd(pam_unix),18557.0,check pass; user unknown,E27,check pass; user unknown,1
511,Jun,30,12:48:41,combo,sshd(pam_unix),18557.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1
512,Jun,30,12:48:41,combo,sshd(pam_unix),18550.0,check pass; user unknown,E27,check pass; user unknown,1
513,Jun,30,12:48:41,combo,sshd(pam_unix),18550.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1
514,Jun,30,12:48:41,combo,sshd(pam_unix),18547.0,check pass; user unknown,E27,check pass; user unknown,1
515,Jun,30,12:48:41,combo,sshd(pam_unix),18547.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1
516,Jun,30,12:48:41,combo,sshd(pam_unix),18549.0,check pass; user unknown,E27,check pass; user unknown,1
517,Jun,30,12:48:41,combo,sshd(pam_unix),18549.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1
518,Jun,30,12:48:41,combo,sshd(pam_unix),18545.0,check pass; user unknown,E27,check pass; user unknown,1
519,Jun,30,12:48:41,combo,sshd(pam_unix),18545.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1
520,Jun,30,12:48:41,combo,sshd(pam_unix),18548.0,check pass; user unknown,E27,check pass; user unknown,1
521,Jun,30,12:48:41,combo,sshd(pam_unix),18548.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1
522,Jun,30,12:48:41,combo,sshd(pam_unix),18546.0,check pass; user unknown,E27,check pass; user unknown,1
523,Jun,30,12:48:41,combo,sshd(pam_unix),18546.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1
524,Jun,30,19:03:00,combo,sshd(pam_unix),19088.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
525,Jun,30,19:03:00,combo,sshd(pam_unix),19094.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
526,Jun,30,19:03:00,combo,sshd(pam_unix),19087.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
527,Jun,30,19:03:01,combo,sshd(pam_unix),19093.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
528,Jun,30,19:03:01,combo,sshd(pam_unix),19085.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
529,Jun,30,19:03:03,combo,sshd(pam_unix),19091.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
530,Jun,30,19:03:04,combo,sshd(pam_unix),19099.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
531,Jun,30,19:03:04,combo,sshd(pam_unix),19101.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
532,Jun,30,19:03:05,combo,sshd(pam_unix),19103.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
533,Jun,30,19:03:07,combo,sshd(pam_unix),19097.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
534,Jun,30,20:16:17,combo,sshd(pam_unix),19202.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
535,Jun,30,20:16:17,combo,sshd(pam_unix),19203.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
536,Jun,30,20:16:26,combo,sshd(pam_unix),19209.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
537,Jun,30,20:16:26,combo,sshd(pam_unix),19208.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
538,Jun,30,20:16:30,combo,sshd(pam_unix),19222.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
539,Jun,30,20:53:04,combo,klogind,19272.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,1
540,Jun,30,20:53:04,combo,klogind,19272.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
541,Jun,30,20:53:04,combo,klogind,19287.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,1
542,Jun,30,20:53:04,combo,klogind,19287.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
543,Jun,30,20:53:04,combo,klogind,19286.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,1
544,Jun,30,20:53:04,combo,klogind,19286.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
545,Jun,30,20:53:04,combo,klogind,19271.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,1
546,Jun,30,20:53:04,combo,klogind,19271.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
547,Jun,30,20:53:04,combo,klogind,19270.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,1
548,Jun,30,20:53:04,combo,klogind,19270.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
549,Jun,30,20:53:04,combo,klogind,19269.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,1
550,Jun,30,20:53:04,combo,klogind,19269.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
551,Jun,30,20:53:04,combo,klogind,19268.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,1
552,Jun,30,20:53:04,combo,klogind,19288.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,1
553,Jun,30,20:53:04,combo,klogind,19274.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
554,Jun,30,20:53:04,combo,klogind,19268.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
555,Jun,30,20:53:04,combo,klogind,19288.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
556,Jun,30,20:53:04,combo,klogind,19274.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
557,Jun,30,20:53:06,combo,klogind,19266.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
558,Jun,30,20:53:06,combo,klogind,19266.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
559,Jun,30,20:53:06,combo,klogind,19267.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
560,Jun,30,20:53:06,combo,klogind,19267.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
561,Jun,30,20:53:06,combo,klogind,19278.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
562,Jun,30,20:53:06,combo,klogind,19278.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
563,Jun,30,20:53:06,combo,klogind,19273.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
564,Jun,30,20:53:06,combo,klogind,19273.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
565,Jun,30,20:53:06,combo,klogind,19276.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
566,Jun,30,20:53:06,combo,klogind,19276.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
567,Jun,30,20:53:06,combo,klogind,19275.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
568,Jun,30,20:53:06,combo,klogind,19275.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
569,Jun,30,20:53:06,combo,klogind,19277.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
570,Jun,30,20:53:06,combo,klogind,19277.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
571,Jun,30,20:53:06,combo,klogind,19279.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
572,Jun,30,20:53:06,combo,klogind,19279.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
573,Jun,30,20:53:06,combo,klogind,19280.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
574,Jun,30,20:53:06,combo,klogind,19281.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
575,Jun,30,20:53:06,combo,klogind,19282.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
576,Jun,30,20:53:06,combo,klogind,19280.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
577,Jun,30,20:53:06,combo,klogind,19283.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
578,Jun,30,20:53:06,combo,klogind,19281.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
579,Jun,30,20:53:06,combo,klogind,19285.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
580,Jun,30,20:53:06,combo,klogind,19284.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,0
581,Jun,30,20:53:06,combo,klogind,19282.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
582,Jun,30,20:53:06,combo,klogind,19283.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
583,Jun,30,20:53:06,combo,klogind,19285.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
584,Jun,30,20:53:06,combo,klogind,19284.0,Kerberos authentication failed,E61,Kerberos authentication failed,0
585,Jun,30,22:16:32,combo,sshd(pam_unix),19432.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),0
586,Jun,30,22:16:32,combo,sshd(pam_unix),19431.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),0
587,Jun,30,22:16:32,combo,sshd(pam_unix),19433.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),0
588,Jun,30,22:16:32,combo,sshd(pam_unix),19434.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),0
589,Jun,30,22:16:32,combo,sshd(pam_unix),19435.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),0
590,Jun,30,22:16:32,combo,sshd(pam_unix),19436.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),0
591,Jun,30,22:16:32,combo,sshd(pam_unix),19438.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),0
592,Jun,30,22:16:32,combo,sshd(pam_unix),19437.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),0
593,Jun,30,22:16:32,combo,sshd(pam_unix),19432.0,session closed for user test,E101,session closed for user <*>,0
594,Jun,30,22:16:32,combo,sshd(pam_unix),19431.0,session closed for user test,E101,session closed for user <*>,0
595,Jun,30,22:16:32,combo,sshd(pam_unix),19439.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),0
596,Jun,30,22:16:32,combo,sshd(pam_unix),19440.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),0
597,Jun,30,22:16:32,combo,sshd(pam_unix),19434.0,session closed for user test,E101,session closed for user <*>,0
598,Jun,30,22:16:32,combo,sshd(pam_unix),19435.0,session closed for user test,E101,session closed for user <*>,0
599,Jun,30,22:16:33,combo,sshd(pam_unix),19433.0,session closed for user test,E101,session closed for user <*>,0
600,Jun,30,22:16:33,combo,sshd(pam_unix),19436.0,session closed for user test,E101,session closed for user <*>,0
601,Jun,30,22:16:33,combo,sshd(pam_unix),19437.0,session closed for user test,E101,session closed for user <*>,0
602,Jun,30,22:16:33,combo,sshd(pam_unix),19438.0,session closed for user test,E101,session closed for user <*>,0
603,Jun,30,22:16:33,combo,sshd(pam_unix),19439.0,session closed for user test,E101,session closed for user <*>,0
604,Jun,30,22:16:33,combo,sshd(pam_unix),19440.0,session closed for user test,E101,session closed for user <*>,0
605,Jul,1,00:21:28,combo,sshd(pam_unix),19630.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
606,Jul,1,00:21:28,combo,sshd(pam_unix),19628.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
607,Jul,1,00:21:30,combo,sshd(pam_unix),19640.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
608,Jul,1,00:21:30,combo,sshd(pam_unix),19642.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
609,Jul,1,00:21:30,combo,sshd(pam_unix),19632.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
610,Jul,1,00:21:31,combo,sshd(pam_unix),19643.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
611,Jul,1,00:21:31,combo,sshd(pam_unix),19631.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
612,Jul,1,00:21:32,combo,sshd(pam_unix),19636.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
613,Jul,1,00:21:32,combo,sshd(pam_unix),19645.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
614,Jul,1,00:21:35,combo,sshd(pam_unix),19637.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1
615,Jul,1,04:05:17,combo,su(pam_unix),20298.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),0
616,Jul,1,04:05:18,combo,su(pam_unix),20298.0,session closed for user cyrus,E101,session closed for user <*>,0
617,Jul,1,04:05:19,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],0
618,Jul,1,04:11:35,combo,su(pam_unix),21530.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),0
619,Jul,1,04:11:36,combo,su(pam_unix),21530.0,session closed for user news,E101,session closed for user <*>,0
620,Jul,1,05:02:26,combo,sshd(pam_unix),21689.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),0
621,Jul,1,05:02:26,combo,sshd(pam_unix),21689.0,session closed for user test,E101,session closed for user <*>,0
622,Jul,1,05:02:26,combo,sshd(pam_unix),21691.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),0
623,Jul,1,05:02:26,combo,sshd(pam_unix),21691.0,session closed for user test,E101,session closed for user <*>,0
