LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,Label
7201,Oct,18,04:09:32,info,su(pam_unix)[1641],Unknown,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template,Normal
7202,Oct,18,04:09:33,info,su(pam_unix)[1641],Unknown,session closed for user news,E_UNKNOWN,Unknown Template,Normal
7203,Oct,19,04:04:00,info,su(pam_unix)[4029],Unknown,session opened for user cyrus by (uid=0),E_UNKNOWN,Unknown Template,Normal
7204,Oct,19,04:04:01,info,su(pam_unix)[4029],Unknown,session closed for user cyrus,E_UNKNOWN,Unknown Template,Normal
7205,Oct,19,04:04:01,info,logrotate,1,ALERT exited abnormally with [1],E_UNKNOWN,Unknown Template,Normal
7206,Oct,19,04:09:41,info,su(pam_unix)[5255],Unknown,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template,Normal
7207,Oct,19,04:09:42,info,su(pam_unix)[5255],Unknown,session closed for user news,E_UNKNOWN,Unknown Template,Normal
7208,Oct,20,04:03:59,info,su(pam_unix)[7601],Unknown,session opened for user cyrus by (uid=0),E_UNKNOWN,Unknown Template,Normal
7209,Oct,20,04:03:59,info,su(pam_unix)[7601],Unknown,session closed for user cyrus,E_UNKNOWN,Unknown Template,Normal
7210,Oct,20,04:04:00,info,logrotate,1,ALERT exited abnormally with [1],E_UNKNOWN,Unknown Template,Normal
7211,Oct,20,04:09:15,info,su(pam_unix)[7972],Unknown,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template,Normal
7212,Oct,20,04:09:16,info,su(pam_unix)[7972],Unknown,session closed for user news,E_UNKNOWN,Unknown Template,Normal
7213,Oct,20,05:19:32,info,telnetd[8116],Unknown,ttloop:  peer died: Invalid or incomplete multibyte or wide character,E_UNKNOWN,Unknown Template,Normal
7214,Oct,21,00:55:47,info,ftpd[9762],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:47 2005 ,E_UNKNOWN,Unknown Template,Normal
7215,Oct,21,00:55:47,info,ftpd[9763],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:47 2005 ,E_UNKNOWN,Unknown Template,Normal
7216,Oct,21,00:55:47,info,ftpd[9761],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:47 2005 ,E_UNKNOWN,Unknown Template,Normal
7217,Oct,21,00:55:49,info,ftpd[9764],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7218,Oct,21,00:55:49,info,ftpd[9766],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7219,Oct,21,00:55:49,info,ftpd[9765],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7220,Oct,21,00:55:49,info,ftpd[9767],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7221,Oct,21,00:55:49,info,ftpd[9768],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7222,Oct,21,00:55:49,info,ftpd[9769],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7223,Oct,21,00:55:49,info,ftpd[9770],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7224,Oct,21,00:55:49,info,ftpd[9774],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7225,Oct,21,00:55:49,info,ftpd[9772],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7226,Oct,21,00:55:49,info,ftpd[9771],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7227,Oct,21,00:55:49,info,ftpd[9775],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7228,Oct,21,00:55:49,info,ftpd[9776],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7229,Oct,21,00:55:49,info,ftpd[9773],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7230,Oct,21,00:55:49,info,ftpd[9777],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7231,Oct,21,00:55:49,info,ftpd[9778],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:49 2005 ,E_UNKNOWN,Unknown Template,Normal
7232,Oct,21,00:55:50,info,ftpd[9779],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:50 2005 ,E_UNKNOWN,Unknown Template,Normal
7233,Oct,21,00:55:50,info,ftpd[9781],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:50 2005 ,E_UNKNOWN,Unknown Template,Normal
7234,Oct,21,00:55:50,info,ftpd[9780],Unknown,connection from 84.158.123.165 (p549E7BA5.dip.t-dialin.net) at Fri Oct 21 00:55:50 2005 ,E_UNKNOWN,Unknown Template,Normal
7235,Oct,21,01:36:22,info,sshd(pam_unix)[9850],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.171.26.201  user=test,E_UNKNOWN,Unknown Template,Normal
7236,Oct,21,01:36:22,info,sshd(pam_unix)[9843],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.171.26.201  user=test,E_UNKNOWN,Unknown Template,Normal
7237,Oct,21,01:36:23,info,sshd(pam_unix)[9849],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.171.26.201  user=test,E_UNKNOWN,Unknown Template,Normal
7238,Oct,21,01:36:24,info,sshd(pam_unix)[9857],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.171.26.201  user=test,E_UNKNOWN,Unknown Template,Normal
7239,Oct,21,01:36:24,info,sshd(pam_unix)[9846],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.171.26.201  user=test,E_UNKNOWN,Unknown Template,Normal
7240,Oct,21,01:36:25,info,sshd(pam_unix)[9851],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.171.26.201  user=test,E_UNKNOWN,Unknown Template,Normal
7241,Oct,21,01:36:27,info,sshd(pam_unix)[9860],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.171.26.201  user=test,E_UNKNOWN,Unknown Template,Normal
7242,Oct,21,01:36:27,info,sshd(pam_unix)[9855],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.171.26.201  user=test,E_UNKNOWN,Unknown Template,Normal
7243,Oct,21,01:36:29,info,sshd(pam_unix)[9842],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=222.171.26.201  user=test,E_UNKNOWN,Unknown Template,Normal
7244,Oct,21,03:56:36,info,sshd(pam_unix)[10084],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=solutions93.cobalt.com  user=root,E_UNKNOWN,Unknown Template,Normal
7245,Oct,21,03:56:36,info,sshd(pam_unix)[10085],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=solutions93.cobalt.com  user=root,E_UNKNOWN,Unknown Template,Normal
7246,Oct,21,03:56:36,info,sshd(pam_unix)[10088],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=solutions93.cobalt.com  user=root,E_UNKNOWN,Unknown Template,Normal
7247,Oct,21,03:56:36,info,sshd(pam_unix)[10090],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=solutions93.cobalt.com  user=root,E_UNKNOWN,Unknown Template,Normal
7248,Oct,21,03:56:36,info,sshd(pam_unix)[10089],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=solutions93.cobalt.com  user=root,E_UNKNOWN,Unknown Template,Normal
7249,Oct,21,03:56:36,info,sshd(pam_unix)[10092],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=solutions93.cobalt.com  user=root,E_UNKNOWN,Unknown Template,Normal
7250,Oct,21,03:56:44,info,sshd(pam_unix)[10076],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=solutions93.cobalt.com  user=root,E_UNKNOWN,Unknown Template,Normal
7251,Oct,21,03:56:44,info,sshd(pam_unix)[10078],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=solutions93.cobalt.com  user=root,E_UNKNOWN,Unknown Template,Normal
7252,Oct,21,03:56:44,info,sshd(pam_unix)[10079],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=solutions93.cobalt.com  user=root,E_UNKNOWN,Unknown Template,Normal
7253,Oct,21,03:56:44,info,sshd(pam_unix)[10080],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=solutions93.cobalt.com  user=root,E_UNKNOWN,Unknown Template,Normal
7254,Oct,21,04:03:43,info,su(pam_unix)[10454],Unknown,session opened for user cyrus by (uid=0),E_UNKNOWN,Unknown Template,Normal
7255,Oct,21,04:03:44,info,su(pam_unix)[10454],Unknown,session closed for user cyrus,E_UNKNOWN,Unknown Template,Normal
7256,Oct,21,04:03:45,info,logrotate,1,ALERT exited abnormally with [1],E_UNKNOWN,Unknown Template,Normal
7257,Oct,21,04:09:29,info,su(pam_unix)[11680],Unknown,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template,Normal
7258,Oct,21,04:09:30,info,su(pam_unix)[11680],Unknown,session closed for user news,E_UNKNOWN,Unknown Template,Normal
7259,Oct,21,09:52:17,info,ftpd[12234],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7260,Oct,21,09:52:17,info,ftpd[12224],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7261,Oct,21,09:52:17,info,ftpd[12235],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7262,Oct,21,09:52:17,info,ftpd[12225],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7263,Oct,21,09:52:17,info,ftpd[12228],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7264,Oct,21,09:52:17,info,ftpd[12237],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7265,Oct,21,09:52:17,info,ftpd[12236],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7266,Oct,21,09:52:17,info,ftpd[12238],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7267,Oct,21,09:52:17,info,ftpd[12220],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7268,Oct,21,09:52:17,info,ftpd[12239],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7269,Oct,21,09:52:17,info,ftpd[12223],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7270,Oct,21,09:52:17,info,ftpd[12222],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7271,Oct,21,09:52:17,info,ftpd[12233],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7272,Oct,21,09:52:17,info,ftpd[12230],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7273,Oct,21,09:52:17,info,ftpd[12221],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7274,Oct,21,09:52:17,info,ftpd[12231],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7275,Oct,21,09:52:17,info,ftpd[12227],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7276,Oct,21,09:52:17,info,ftpd[12226],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7277,Oct,21,09:52:17,info,ftpd[12229],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7278,Oct,21,09:52:17,info,ftpd[12232],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:17 2005 ,E_UNKNOWN,Unknown Template,Normal
7279,Oct,21,09:52:26,info,ftpd[12240],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:26 2005 ,E_UNKNOWN,Unknown Template,Normal
7280,Oct,21,09:52:26,info,ftpd[12242],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:26 2005 ,E_UNKNOWN,Unknown Template,Normal
7281,Oct,21,09:52:26,info,ftpd[12241],Unknown,connection from 87.133.253.158 (p5785FD9E.dip0.t-ipconnect.de) at Fri Oct 21 09:52:26 2005 ,E_UNKNOWN,Unknown Template,Normal
7282,Oct,22,02:30:08,info,telnetd[13901],Unknown,ttloop:  peer died: Invalid or incomplete multibyte or wide character,E_UNKNOWN,Unknown Template,Normal
7283,Oct,22,04:03:27,info,su(pam_unix)[14379],Unknown,session opened for user cyrus by (uid=0),E_UNKNOWN,Unknown Template,Normal
7284,Oct,22,04:03:28,info,su(pam_unix)[14379],Unknown,session closed for user cyrus,E_UNKNOWN,Unknown Template,Normal
7285,Oct,22,04:03:29,info,logrotate,1,ALERT exited abnormally with [1],E_UNKNOWN,Unknown Template,Normal
7286,Oct,22,04:08:51,info,su(pam_unix)[14750],Unknown,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template,Normal
7287,Oct,22,04:08:52,info,su(pam_unix)[14750],Unknown,session closed for user news,E_UNKNOWN,Unknown Template,Normal
7288,Oct,22,06:32:11,info,ftpd[14994],Unknown,connection from 81.181.213.88 (88-213-181-81-cable.canals.ro) at Sat Oct 22 06:32:11 2005 ,E_UNKNOWN,Unknown Template,Normal
7289,Oct,22,12:05:07,info,sshd(pam_unix)[15463],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.220.149.227  user=test,E_UNKNOWN,Unknown Template,Normal
7290,Oct,22,12:05:07,info,sshd(pam_unix)[15461],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.220.149.227  user=test,E_UNKNOWN,Unknown Template,Normal
7291,Oct,22,12:05:07,info,sshd(pam_unix)[15462],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.220.149.227  user=test,E_UNKNOWN,Unknown Template,Normal
7292,Oct,22,12:05:07,info,sshd(pam_unix)[15460],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.220.149.227  user=test,E_UNKNOWN,Unknown Template,Normal
7293,Oct,22,12:05:07,info,sshd(pam_unix)[15466],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.220.149.227  user=test,E_UNKNOWN,Unknown Template,Normal
7294,Oct,22,12:05:07,info,sshd(pam_unix)[15468],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.220.149.227  user=test,E_UNKNOWN,Unknown Template,Normal
7295,Oct,22,12:05:08,info,sshd(pam_unix)[15471],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.220.149.227  user=test,E_UNKNOWN,Unknown Template,Normal
7296,Oct,22,12:05:08,info,sshd(pam_unix)[15473],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.220.149.227  user=test,E_UNKNOWN,Unknown Template,Normal
7297,Oct,22,12:05:08,info,sshd(pam_unix)[15477],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.220.149.227  user=test,E_UNKNOWN,Unknown Template,Normal
7298,Oct,22,12:05:08,info,sshd(pam_unix)[15475],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.220.149.227  user=test,E_UNKNOWN,Unknown Template,Normal
7299,Oct,23,01:21:20,info,sshd(pam_unix)[16620],Unknown,check pass; user unknown,E_UNKNOWN,Unknown Template,Normal
7300,Oct,23,01:21:20,info,sshd(pam_unix)[16620],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vit94-2-82-66-253-141.fbx.proxad.net ,E_UNKNOWN,Unknown Template,Normal
7301,Oct,23,01:21:20,info,sshd(pam_unix)[16619],Unknown,check pass; user unknown,E_UNKNOWN,Unknown Template,Normal
7302,Oct,23,01:21:20,info,sshd(pam_unix)[16619],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vit94-2-82-66-253-141.fbx.proxad.net ,E_UNKNOWN,Unknown Template,Normal
7303,Oct,23,01:21:20,info,sshd(pam_unix)[16622],Unknown,check pass; user unknown,E_UNKNOWN,Unknown Template,Normal
7304,Oct,23,01:21:20,info,sshd(pam_unix)[16622],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vit94-2-82-66-253-141.fbx.proxad.net ,E_UNKNOWN,Unknown Template,Normal
7305,Oct,23,01:21:20,info,sshd(pam_unix)[16631],Unknown,check pass; user unknown,E_UNKNOWN,Unknown Template,Normal
7306,Oct,23,01:21:20,info,sshd(pam_unix)[16631],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vit94-2-82-66-253-141.fbx.proxad.net ,E_UNKNOWN,Unknown Template,Normal
7307,Oct,23,01:21:20,info,sshd(pam_unix)[16624],Unknown,check pass; user unknown,E_UNKNOWN,Unknown Template,Normal
7308,Oct,23,01:21:20,info,sshd(pam_unix)[16624],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vit94-2-82-66-253-141.fbx.proxad.net ,E_UNKNOWN,Unknown Template,Normal
7309,Oct,23,01:21:20,info,sshd(pam_unix)[16621],Unknown,check pass; user unknown,E_UNKNOWN,Unknown Template,Normal
7310,Oct,23,01:21:20,info,sshd(pam_unix)[16621],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vit94-2-82-66-253-141.fbx.proxad.net ,E_UNKNOWN,Unknown Template,Normal
7311,Oct,23,01:21:21,info,sshd(pam_unix)[16630],Unknown,check pass; user unknown,E_UNKNOWN,Unknown Template,Normal
7312,Oct,23,01:21:21,info,sshd(pam_unix)[16630],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vit94-2-82-66-253-141.fbx.proxad.net ,E_UNKNOWN,Unknown Template,Normal
7313,Oct,23,01:21:21,info,sshd(pam_unix)[16632],Unknown,check pass; user unknown,E_UNKNOWN,Unknown Template,Normal
7314,Oct,23,01:21:21,info,sshd(pam_unix)[16632],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vit94-2-82-66-253-141.fbx.proxad.net ,E_UNKNOWN,Unknown Template,Normal
7315,Oct,23,01:21:22,info,sshd(pam_unix)[16629],Unknown,check pass; user unknown,E_UNKNOWN,Unknown Template,Normal
7316,Oct,23,01:21:22,info,sshd(pam_unix)[16629],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vit94-2-82-66-253-141.fbx.proxad.net ,E_UNKNOWN,Unknown Template,Normal
7317,Oct,23,01:21:22,info,sshd(pam_unix)[16637],Unknown,check pass; user unknown,E_UNKNOWN,Unknown Template,Normal
7318,Oct,23,01:21:22,info,sshd(pam_unix)[16637],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=vit94-2-82-66-253-141.fbx.proxad.net ,E_UNKNOWN,Unknown Template,Normal
7319,Oct,23,04:03:31,info,su(pam_unix)[17202],Unknown,session opened for user cyrus by (uid=0),E_UNKNOWN,Unknown Template,Normal
7320,Oct,23,04:03:31,info,su(pam_unix)[17202],Unknown,session closed for user cyrus,E_UNKNOWN,Unknown Template,Normal
7321,Oct,23,04:03:34,info,cups,Unknown,cupsd shutdown succeeded,E_UNKNOWN,Unknown Template,Normal
7322,Oct,23,04:03:40,info,cups,Unknown,cupsd startup succeeded,E_UNKNOWN,Unknown Template,Normal
7324,Oct,23,04:03:44,info,logrotate,1,ALERT exited abnormally with [1],E_UNKNOWN,Unknown Template,Normal
7325,Oct,23,04:09:54,info,su(pam_unix)[18652],Unknown,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template,Normal
7326,Oct,23,04:09:55,info,su(pam_unix)[18652],Unknown,session closed for user news,E_UNKNOWN,Unknown Template,Normal
7327,Oct,23,12:39:40,info,fingerd[22508],Unknown,Client hung up - probable port-scan ,E_UNKNOWN,Unknown Template,Normal
7328,Oct,23,12:39:46,info,rsyncd[22517],Unknown,rsync: connection unexpectedly closed (0 bytes read so far) ,E_UNKNOWN,Unknown Template,Normal
7329,Oct,23,12:39:46,info,rsyncd[22517],Unknown,rsync error: error in rsync protocol data stream (code 12) at io.c(342) ,E_UNKNOWN,Unknown Template,Anomaly
7330,Oct,23,12:39:49,info,telnetd[22510],Unknown,ttloop:  peer died: Invalid or incomplete multibyte or wide character,E_UNKNOWN,Unknown Template,Normal
7331,Oct,23,12:39:49,info,cups-lpd[22514],Unknown,Connection from 88-213-181-81-cable.canals.ro (81.181.213.88),E_UNKNOWN,Unknown Template,Normal
7332,Oct,23,12:39:50,info,in.rexecd[22511],Unknown,connect from 88-213-181-81-cable.canals.ro,E_UNKNOWN,Unknown Template,Normal
7333,Oct,23,12:39:57,info,ftpd[22509],Unknown,connection from 81.181.213.88 (88-213-181-81-cable.canals.ro) at Sun Oct 23 12:39:57 2005 ,E_UNKNOWN,Unknown Template,Normal
7334,Oct,23,12:40:01,info,snmpd[2293],Unknown,[smux_accept] accepted fd 12 from 81.181.213.88:1896 ,E_UNKNOWN,Unknown Template,Normal
7335,Oct,23,12:40:02,info,cups-lpd[22514],Unknown,Unable to get command line from client!,E_UNKNOWN,Unknown Template,Normal
7336,Oct,23,12:40:02,info,klogind[22519],Unknown,Authentication failed from 81.181.213.88 (88-213-181-81-cable.canals.ro): Software caused connection abort ,E_UNKNOWN,Unknown Template,Anomaly
7337,Oct,23,12:40:02,info,klogind[22519],Unknown,Kerberos authentication failed ,E_UNKNOWN,Unknown Template,Anomaly
7338,Oct,23,12:40:10,info,klogind[22527],Unknown,Authentication failed from 81.181.213.88 (88-213-181-81-cable.canals.ro): Software caused connection abort ,E_UNKNOWN,Unknown Template,Anomaly
7339,Oct,23,12:40:10,info,klogind[22527],Unknown,Kerberos authentication failed ,E_UNKNOWN,Unknown Template,Anomaly
7340,Oct,23,12:40:11,info,rshd[22513],Unknown,Connection from 81.181.213.88 on illegal port,E_UNKNOWN,Unknown Template,Normal
7341,Oct,23,12:40:19,info,rlogind[22512],Unknown,Connection from 81.181.213.88 on illegal port,E_UNKNOWN,Unknown Template,Normal
7342,Oct,23,21:04:25,info,telnetd[23220],Unknown,ttloop:  peer died: Invalid or incomplete multibyte or wide character,E_UNKNOWN,Unknown Template,Normal
7343,Oct,24,04:07:00,info,su(pam_unix)[24145],Unknown,session opened for user cyrus by (uid=0),E_UNKNOWN,Unknown Template,Normal
7344,Oct,24,04:07:00,info,su(pam_unix)[24145],Unknown,session closed for user cyrus,E_UNKNOWN,Unknown Template,Normal
7345,Oct,24,04:07:01,info,logrotate,1,ALERT exited abnormally with [1],E_UNKNOWN,Unknown Template,Normal
7346,Oct,24,04:12:30,info,su(pam_unix)[24519],Unknown,session opened for user news by (uid=0),E_UNKNOWN,Unknown Template,Normal
7347,Oct,24,04:12:31,info,su(pam_unix)[24519],Unknown,session closed for user news,E_UNKNOWN,Unknown Template,Normal
7348,Oct,24,06:06:41,info,sshd(pam_unix)[24728],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=88-213-181-81-cable.canals.ro  user=root,E_UNKNOWN,Unknown Template,Normal
7349,Oct,24,06:06:50,info,sshd(pam_unix)[24728],Unknown,1 more authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=88-213-181-81-cable.canals.ro  user=root,E_UNKNOWN,Unknown Template,Normal
7350,Oct,24,12:38:15,info,sshd(pam_unix)[25263],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=customer-201-134-69-250.uninet-ide.com.mx  user=fax,E_UNKNOWN,Unknown Template,Normal
7351,Oct,24,12:38:24,info,sshd(pam_unix)[25265],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=customer-201-134-69-250.uninet-ide.com.mx  user=fax,E_UNKNOWN,Unknown Template,Normal
7352,Oct,24,12:38:27,info,sshd(pam_unix)[25267],Unknown,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=customer-201-134-69-250.uninet-ide.com.mx  user=fax,E_UNKNOWN,Unknown Template,Normal
